"v1","v2","v3","v4","v5","v6","v7","v8"
-3e-04,-2e-04,0,4e-04,5e-04,-5e-04,-1e-04,-9.99999999999999e-05
3e-04,-0.0011,6e-04,5e-04,5e-04,5e-04,3e-04,-0.0011
-0.000900000000000001,0.0057,-6e-04,0.0018,-0.000600000000000002,0.0018,3e-04,-0.0024
0.0056,0.0054,-0.0033,0.0011,-0.000700000000000003,0.0028,0,0.0078
0.000600000000000003,0.00489999999999999,0.00119999999999999,0.0035,0.003,0.000700000000000006,0.0011,-0.00580000000000003
-0.00390000000000001,-0.00120000000000001,-0.000600000000000017,0.0013,0.00440000000000002,-0.00459999999999999,-0.000600000000000003,0.002
-0.0015,-0.0112,-0.00369999999999998,-0.00140000000000001,-0.00540000000000002,-0.00259999999999999,-0.0015,0.000400000000000011
0.0063,-0.0035,-0.0028,0.00220000000000001,0.000600000000000017,-0.000900000000000012,0.00419999999999998,-0.0021
-0.00600000000000001,0.0035,0.00420000000000001,-0.00319999999999998,-0.00790000000000002,-0.000299999999999995,-0.004,0.000299999999999995
0.000799999999999995,-0.0027,0.0023,-0.00449999999999999,0.0058,0.0045,0.000799999999999995,0.001
-0.000499999999999997,-3e-04,0.0014,-0.00260000000000001,-0.000599999999999996,-0.0014,-0.0018,-2e-04
-6e-04,1e-04,0.0011,-6e-04,0.000699999999999999,0.000999999999999999,6e-04,1e-04
3e-04,7e-04,4e-04,0.001,-4e-04,-8e-04,0.000699999999999999,1e-04
-2e-04,-1e-04,-2e-04,5e-04,9.99999999999999e-05,-2e-04,0,0
